Predictor,b,Seed,Dataset,Result
HLL,2,9011574,dracula,9025.134616095987
REC,2,9011574,dracula,9859.761315262647
HLL,3,9011574,dracula,9729.202547950954
REC,3,9011574,dracula,13355.691684660569
HLL,4,9011574,dracula,11179.273631683169
REC,4,9011574,dracula,18123.952389735703
HLL,5,9011574,dracula,9839.05725872949
REC,5,9011574,dracula,22472.659169775678
HLL,6,9011574,dracula,8185.838206623655
REC,6,9011574,dracula,12654.038207332578
HLL,7,9011574,dracula,10298.155543061877
REC,7,9011574,dracula,8621.826783942088
HLL,8,9011574,dracula,9504.986097016625
REC,8,9011574,dracula,9208.842116342945
HLL,9,9011574,dracula,9068.892636449864
REC,9,9011574,dracula,8874.131729057648
HLL,10,9011574,dracula,9192.326534369564
REC,10,9011574,dracula,8931.097956436583
HLL,11,9011574,dracula,9324.794446531481
REC,11,9011574,dracula,9093.87163411501
HLL,12,9011574,dracula,9309.228452590927
REC,12,9011574,dracula,9275.998427133116
HLL,13,9011574,dracula,9338.746884293809
REC,13,9011574,dracula,9412.903278565671
HLL,14,9011574,dracula,9458.79744084976
REC,14,9011574,dracula,10713.903163643017
HLL,15,9011574,dracula,9428.09951056076
REC,15,9011574,dracula,16071.696938099067
HLL,16,9011574,dracula,9431.20134607483
REC,16,9011574,dracula,27837.932418028387
HLL,2,8690230,dracula,4224.531096895994
REC,2,8690230,dracula,7887.609052210118
HLL,3,8690230,dracula,4082.3912682060663
REC,3,8690230,dracula,6587.45776856445
HLL,4,8690230,dracula,6041.234011771001
REC,4,8690230,dracula,7755.606008901044
HLL,5,8690230,dracula,7367.282754449519
REC,5,8690230,dracula,8927.015661462763
HLL,6,8690230,dracula,7601.579194951471
REC,6,8690230,dracula,6396.269160020927
HLL,7,8690230,dracula,8361.358301748105
REC,7,8690230,dracula,9995.88587992994
HLL,8,8690230,dracula,8871.830606427233
REC,8,8690230,dracula,9066.332739254585
HLL,9,8690230,dracula,8934.728017525538
REC,9,8690230,dracula,10035.0142283219
HLL,10,8690230,dracula,9209.84319216301
REC,10,8690230,dracula,10109.901714441183
HLL,11,8690230,dracula,9163.305460576596
REC,11,8690230,dracula,9851.934001597936
HLL,12,8690230,dracula,9309.228452590927
REC,12,8690230,dracula,9486.700212433352
HLL,13,8690230,dracula,9338.746884293809
REC,13,8690230,dracula,9435.91311323525
HLL,14,8690230,dracula,9458.79744084976
REC,14,8690230,dracula,10713.903163643017
HLL,15,8690230,dracula,9428.09951056076
REC,15,8690230,dracula,16071.696938099067
HLL,16,8690230,dracula,9431.20134607483
REC,16,8690230,dracula,27837.932418028387
HLL,2,2594170,dracula,7399.489250463791
REC,2,2594170,dracula,846.0329472543003
HLL,3,2594170,dracula,9782.75779133417
REC,3,2594170,dracula,4626.284468456788
HLL,4,2594170,dracula,10851.577480057666
REC,4,2594170,dracula,4493.809435199538
HLL,5,2594170,dracula,8522.342754486654
REC,5,2594170,dracula,7653.82269227467
HLL,6,2594170,dracula,10582.487047401928
REC,6,2594170,dracula,6700.851055415143
HLL,7,2594170,dracula,9592.464126928522
REC,7,2594170,dracula,7671.794245607627
HLL,8,2594170,dracula,9079.372168528163
REC,8,2594170,dracula,8353.553312264836
HLL,9,2594170,dracula,9069.009030461642
REC,9,2594170,dracula,9372.507335537763
HLL,10,2594170,dracula,9402.835097378531
REC,10,2594170,dracula,9647.110496416746
HLL,11,2594170,dracula,9246.718810455106
REC,11,2594170,dracula,9581.55291670867
HLL,12,2594170,dracula,9309.228452590927
REC,12,2594170,dracula,9428.975273868105
HLL,13,2594170,dracula,9338.746884293809
REC,13,2594170,dracula,9424.401174285618
HLL,14,2594170,dracula,9458.79744084976
REC,14,2594170,dracula,10713.903163643017
HLL,15,2594170,dracula,9428.09951056076
REC,15,2594170,dracula,16071.696938099067
HLL,16,2594170,dracula,9431.20134607483
REC,16,2594170,dracula,27837.932418028387
HLL,2,7062587,dracula,5225.077935634519
REC,2,7062587,dracula,5047.709793414476
HLL,3,7062587,dracula,8278.886640181867
REC,3,7062587,dracula,9379.831471256804
HLL,4,7062587,dracula,7048.1063470661675
REC,4,7062587,dracula,7299.335067200983
HLL,5,7062587,dracula,8117.819890315862
REC,5,7062587,dracula,8394.12216468124
HLL,6,7062587,dracula,8004.0683953234075
REC,6,7062587,dracula,7824.797361959328
HLL,7,7062587,dracula,8324.653082556186
REC,7,7062587,dracula,9539.832920102688
HLL,8,7062587,dracula,9037.625452238814
REC,8,7062587,dracula,9955.698251650472
HLL,9,7062587,dracula,9335.186207080535
REC,9,7062587,dracula,9613.315670027821
HLL,10,7062587,dracula,9083.938079171383
REC,10,7062587,dracula,9396.162400595376
HLL,11,7062587,dracula,9101.079487982828
REC,11,7062587,dracula,9713.431649077133
HLL,12,7062587,dracula,9309.228452590927
REC,12,7062587,dracula,9452.022984077703
HLL,13,7062587,dracula,9338.746884293809
REC,13,7062587,dracula,9430.155387285213
HLL,14,7062587,dracula,9458.79744084976
REC,14,7062587,dracula,10713.903163643017
HLL,15,7062587,dracula,9428.09951056076
REC,15,7062587,dracula,16071.696938099067
HLL,16,7062587,dracula,9431.20134607483
REC,16,7062587,dracula,27837.932418028387
HLL,2,1875105,dracula,13537.701924143981
REC,2,1875105,dracula,2066.951531382569
HLL,3,1875105,dracula,12117.279536993461
REC,3,1875105,dracula,8337.516863339382
HLL,4,1875105,dracula,9835.423665505226
REC,4,1875105,dracula,17057.77871975125
HLL,5,1875105,dracula,12193.659595411886
REC,5,1875105,dracula,8656.469732327527
HLL,6,1875105,dracula,12342.460330998701
REC,6,1875105,dracula,10184.822491914998
HLL,7,1875105,dracula,9112.2377211626
REC,7,1875105,dracula,10311.968637415837
HLL,8,1875105,dracula,8525.467035196461
REC,8,1875105,dracula,8719.632255588907
HLL,9,1875105,dracula,8904.777619790744
REC,9,1875105,dracula,9119.916202124972
HLL,10,1875105,dracula,8953.95351861152
REC,10,1875105,dracula,9259.578149223556
HLL,11,1875105,dracula,8934.880278933046
REC,11,1875105,dracula,9250.598716042023
HLL,12,1875105,dracula,9309.228452590927
REC,12,1875105,dracula,9463.567954591597
HLL,13,1875105,dracula,9338.746884293809
REC,13,1875105,dracula,9418.650472093119
HLL,14,1875105,dracula,9458.79744084976
REC,14,1875105,dracula,10713.903163643017
HLL,15,1875105,dracula,9428.09951056076
REC,15,1875105,dracula,16071.696938099067
HLL,16,1875105,dracula,9431.20134607483
REC,16,1875105,dracula,27837.932418028387
HLL,2,9343188,dracula,10450.155871269038
REC,2,9343188,dracula,221.0446049250313
HLL,3,9343188,dracula,18384.837918196976
REC,3,9343188,dracula,554.3679268187921
HLL,4,9343188,dracula,16979.047169924812
REC,4,9343188,dracula,2450.443547293704
HLL,5,9343188,dracula,11529.425242297264
REC,5,9343188,dracula,4010.3628021718864
HLL,6,9343188,dracula,10877.33544630508
REC,6,9343188,dracula,6105.52972848257
HLL,7,9343188,dracula,9026.878434556113
REC,7,9343188,dracula,7097.329346419012
HLL,8,9343188,dracula,8664.223137362584
REC,8,9343188,dracula,8926.028494708298
HLL,9,9343188,dracula,8839.411444346368
REC,9,9343188,dracula,8634.970494913066
HLL,10,9343188,dracula,8899.524601769785
REC,10,9343188,dracula,9414.52519524147
HLL,11,9343188,dracula,9180.117191253945
REC,11,9343188,dracula,9178.61970666337
HLL,12,9343188,dracula,9309.228452590927
REC,12,9343188,dracula,9378.467919086046
HLL,13,9343188,dracula,9338.746884293809
REC,13,9343188,dracula,9416.351173762245
HLL,14,9343188,dracula,9458.79744084976
REC,14,9343188,dracula,10713.903163643017
HLL,15,9343188,dracula,9428.09951056076
REC,15,9343188,dracula,16071.696938099067
HLL,16,9343188,dracula,9431.20134607483
REC,16,9343188,dracula,27837.932418028387
HLL,2,97684,dracula,4963.824038852793
REC,2,97684,dracula,73467.39692639298
HLL,3,97684,dracula,10097.73294749455
REC,3,97684,dracula,48794.1489555845
HLL,4,97684,dracula,15176.16447311828
REC,4,97684,dracula,21739.20778583289
HLL,5,97684,dracula,14021.246465227818
REC,5,97684,dracula,14606.581846856938
HLL,6,97684,dracula,11748.193722469136
REC,6,97684,dracula,11352.500464979592
HLL,7,97684,dracula,11362.525803208497
REC,7,97684,dracula,11146.592983441316
HLL,8,97684,dracula,10294.995920722127
REC,8,97684,dracula,10637.956468828921
HLL,9,97684,dracula,10707.93447981647
REC,9,97684,dracula,9519.973506749135
HLL,10,97684,dracula,9161.972465308298
REC,10,97684,dracula,9341.288611609958
HLL,11,97684,dracula,9288.963717568839
REC,11,97684,dracula,9210.041357808223
HLL,12,97684,dracula,9309.228452590927
REC,12,97684,dracula,9369.313870316231
HLL,13,97684,dracula,9338.746884293809
REC,13,97684,dracula,9422.10047223175
HLL,14,97684,dracula,9458.79744084976
REC,14,97684,dracula,10713.903163643017
HLL,15,97684,dracula,9428.09951056076
REC,15,97684,dracula,16071.696938099067
HLL,16,97684,dracula,9431.20134607483
REC,16,97684,dracula,27837.932418028387
HLL,2,6518793,dracula,4136.520032377328
REC,2,6518793,dracula,3230.1742677852644
HLL,3,6518793,dracula,4760.359818104574
REC,3,6518793,dracula,6587.45776856445
HLL,4,6518793,dracula,6357.582414414414
REC,4,6518793,dracula,6085.336746439085
HLL,5,6518793,dracula,9280.729803174603
REC,5,6518793,dracula,7196.923266197669
HLL,6,6518793,dracula,9478.12441752988
REC,6,6518793,dracula,7824.797361959328
HLL,7,6518793,dracula,9911.416530178461
REC,7,6518793,dracula,8825.507285115174
HLL,8,6518793,dracula,9386.58444580324
REC,8,6518793,dracula,9687.64937584364
HLL,9,6518793,dracula,8812.45633439155
REC,9,6518793,dracula,9464.403763102393
HLL,10,6518793,dracula,9387.74709293775
REC,10,6518793,dracula,8966.040107236171
HLL,11,6518793,dracula,9396.274793518764
REC,11,6518793,dracula,9469.939881399105
HLL,12,6518793,dracula,9309.228452590927
REC,12,6518793,dracula,9442.797148010568
HLL,13,6518793,dracula,9338.746884293809
REC,13,6518793,dracula,9410.60538310134
HLL,14,6518793,dracula,9458.79744084976
REC,14,6518793,dracula,10713.903163643017
HLL,15,6518793,dracula,9428.09951056076
REC,15,6518793,dracula,16071.696938099067
HLL,16,6518793,dracula,9431.20134607483
REC,16,6518793,dracula,27837.932418028387
HLL,2,2850271,dracula,10450.155871269038
REC,2,2850271,dracula,9859.761315262647
HLL,3,2850271,dracula,10706.03011300627
REC,3,2850271,dracula,13355.691684660569
HLL,4,2850271,dracula,11652.287273477812
REC,4,2850271,dracula,11855.985899345133
HLL,5,2850271,dracula,10647.593491463691
REC,5,2850271,dracula,16019.284082961969
HLL,6,2850271,dracula,11301.035467252537
REC,6,2850271,dracula,8996.648895275655
HLL,7,2850271,dracula,11038.35813689105
REC,7,2850271,dracula,9392.486362776423
HLL,8,2850271,dracula,9810.925730486513
REC,8,2850271,dracula,9687.64937584364
HLL,9,2850271,dracula,9277.983362747082
REC,9,2850271,dracula,9501.414104201865
HLL,10,2850271,dracula,9350.996931519256
REC,10,2850271,dracula,9341.288611609958
HLL,11,2850271,dracula,9356.074240139891
REC,11,2850271,dracula,9327.694929239577
HLL,12,2850271,dracula,9309.228452590927
REC,12,2850271,dracula,9353.315777274527
HLL,13,2850271,dracula,9338.746884293809
REC,13,2850271,dracula,9439.369435913612
HLL,14,2850271,dracula,9458.79744084976
REC,14,2850271,dracula,10713.903163643017
HLL,15,2850271,dracula,9428.09951056076
REC,15,2850271,dracula,16071.696938099067
HLL,16,2850271,dracula,9431.20134607483
REC,16,2850271,dracula,27837.932418028387
HLL,2,9365430,dracula,6204.780048565991
REC,2,9365430,dracula,1653.3612251060554
HLL,3,9365430,dracula,11107.506242244006
REC,3,9365430,dracula,7411.014989635007
HLL,4,9365430,dracula,10377.818352941176
REC,4,9365430,dracula,9302.76106487569
HLL,5,9365430,dracula,11693.719551999999
REC,5,9365430,dracula,9206.016150883474
HLL,6,9365430,dracula,9080.187896183206
REC,6,9365430,dracula,10028.11753050092
HLL,7,9365430,dracula,9167.492409406854
REC,7,9365430,dracula,10392.538704895647
HLL,8,9365430,dracula,8792.85986415744
REC,8,9365430,dracula,8787.895261373775
HLL,9,9365430,dracula,9119.091384067318
REC,9,9365430,dracula,8702.63693358042
HLL,10,9365430,dracula,9090.078345087086
REC,10,9365430,dracula,9534.761132858368
HLL,11,9365430,dracula,9398.420992898984
REC,11,9365430,dracula,9423.819008221719
HLL,12,9365430,dracula,9309.228452590927
REC,12,9365430,dracula,9470.501703733325
HLL,13,9365430,dracula,9338.746884293809
REC,13,9365430,dracula,9426.702438068607
HLL,14,9365430,dracula,9458.79744084976
REC,14,9365430,dracula,10713.903163643017
HLL,15,9365430,dracula,9428.09951056076
REC,15,9365430,dracula,16071.696938099067
HLL,16,9365430,dracula,9431.20134607483
REC,16,9365430,dracula,27837.932418028387
HLL,2,8878321,dracula,5727.489275599377
REC,2,8878321,dracula,6309.887241768094
HLL,3,8878321,dracula,5846.055916970529
REC,3,8878321,dracula,5204.695027013887
HLL,4,8878321,dracula,6564.5734697674425
REC,4,8878321,dracula,3746.3518108237954
HLL,5,8878321,dracula,8177.42626013986
REC,5,8878321,dracula,8656.469732327527
HLL,6,8878321,dracula,7676.699673443046
REC,6,8878321,dracula,9280.022114877842
HLL,7,8878321,dracula,8328.444565915554
REC,7,8878321,dracula,9539.832920102688
HLL,8,8878321,dracula,8163.1631110414855
REC,8,8878321,dracula,10072.834684227606
HLL,9,8878321,dracula,8864.358227755967
REC,9,8878321,dracula,9390.814967052485
HLL,10,8878321,dracula,9040.276207821573
REC,10,8878321,dracula,9827.710310243314
HLL,11,8878321,dracula,9181.79180273269
REC,11,8878321,dracula,9446.851301747685
HLL,12,8878321,dracula,9309.228452590927
REC,12,8878321,dracula,9461.257833050326
HLL,13,8878321,dracula,9338.746884293809
REC,13,8878321,dracula,9424.401174285618
HLL,14,8878321,dracula,9458.79744084976
REC,14,8878321,dracula,10713.903163643017
HLL,15,8878321,dracula,9428.09951056076
REC,15,8878321,dracula,16071.696938099067
HLL,16,8878321,dracula,9431.20134607483
REC,16,8878321,dracula,27837.932418028387
HLL,2,8885308,dracula,5134.990385020131
REC,2,8885308,dracula,676.6263578034403
HLL,3,8885308,dracula,8029.522584754703
REC,3,8885308,dracula,2281.5014624372907
HLL,4,8885308,dracula,9194.67945276873
REC,4,8885308,dracula,3525.9193513635723
HLL,5,8885308,dracula,6948.139959595959
REC,5,8885308,dracula,3039.9990810157406
HLL,6,8885308,dracula,7027.054286811402
REC,6,8885308,dracula,5068.835683540158
HLL,7,8885308,dracula,7666.971250354078
REC,7,8885308,dracula,9614.37067729099
HLL,8,8885308,dracula,8360.952315134778
REC,8,8885308,dracula,10033.636883899871
HLL,9,8885308,dracula,8556.093524846445
REC,9,8885308,dracula,9764.57029328941
HLL,10,8885308,dracula,8746.219767469824
REC,10,8885308,dracula,9741.745457571784
HLL,11,8885308,dracula,8957.102190138668
REC,11,8885308,dracula,9511.641605086956
HLL,12,8885308,dracula,9309.228452590927
REC,12,8885308,dracula,9319.12606458796
HLL,13,8885308,dracula,9338.746884293809
REC,13,8885308,dracula,9433.609601163953
HLL,14,8885308,dracula,9458.79744084976
REC,14,8885308,dracula,10713.903163643017
HLL,15,8885308,dracula,9428.09951056076
REC,15,8885308,dracula,16071.696938099067
HLL,16,8885308,dracula,9431.20134607483
REC,16,8885308,dracula,27837.932418028387
HLL,2,2780192,dracula,7264.132739784575
REC,2,2780192,dracula,1057.7911840678755
HLL,3,2780192,dracula,7704.628607336883
REC,3,2780192,dracula,2027.8901888331475
HLL,4,2780192,dracula,6103.279117837838
REC,4,2780192,dracula,6869.903592659749
HLL,5,2780192,dracula,7426.9416017783415
REC,5,2780192,dracula,11072.952958855478
HLL,6,2780192,dracula,7646.474017838489
REC,6,2780192,dracula,9425.03808542281
HLL,7,2780192,dracula,7177.584008621041
REC,7,2780192,dracula,10804.929777295905
HLL,8,2780192,dracula,8312.336102228086
REC,8,2780192,dracula,9612.398015038667
HLL,9,2780192,dracula,8716.385862173182
REC,9,2780192,dracula,9317.798287210147
HLL,10,2780192,dracula,9120.629082320824
REC,10,2780192,dracula,9732.240340052202
HLL,11,2780192,dracula,9240.816004008275
REC,11,2780192,dracula,9423.819008221719
HLL,12,2780192,dracula,9309.228452590927
REC,12,2780192,dracula,9528.480843454268
HLL,13,2780192,dracula,9338.746884293809
REC,13,2780192,dracula,9432.458055991103
HLL,14,2780192,dracula,9458.79744084976
REC,14,2780192,dracula,10713.903163643017
HLL,15,2780192,dracula,9428.09951056076
REC,15,2780192,dracula,16071.696938099067
HLL,16,2780192,dracula,9431.20134607483
REC,16,2780192,dracula,27837.932418028387
HLL,2,7970313,dracula,4653.585036424493
REC,2,7970313,dracula,3230.1742677852644
HLL,3,7970313,dracula,7573.299710620913
REC,3,7970313,dracula,7411.014989635007
HLL,4,7970313,dracula,11761.527466666668
REC,4,7970313,dracula,9302.76106487569
HLL,5,7970313,dracula,9616.545684210525
REC,5,7970313,dracula,9493.735405598582
HLL,6,7970313,dracula,9249.647079315708
REC,6,7970313,dracula,7824.797361959328
HLL,7,7970313,dracula,9104.891930131695
REC,7,7970313,dracula,9247.41539377014
HLL,8,7970313,dracula,9514.894941830062
REC,8,7970313,dracula,9463.64417696857
HLL,9,7970313,dracula,9840.853022594394
REC,9,7970313,dracula,8719.636224466318
HLL,10,7970313,dracula,9078.55841477414
REC,10,7970313,dracula,8589.078391915982
HLL,11,7970313,dracula,9426.231712593022
REC,11,7970313,dracula,9414.621820178776
HLL,12,7970313,dracula,9309.228452590927
REC,12,7970313,dracula,9461.257833050326
HLL,13,7970313,dracula,9338.746884293809
REC,13,7970313,dracula,9448.592486481713
HLL,14,7970313,dracula,9458.79744084976
REC,14,7970313,dracula,10713.903163643017
HLL,15,7970313,dracula,9428.09951056076
REC,15,7970313,dracula,16071.696938099067
HLL,16,7970313,dracula,9431.20134607483
REC,16,7970313,dracula,27837.932418028387
HLL,2,2822398,dracula,9163.982840959003
REC,2,2822398,dracula,6309.887241768094
HLL,3,2822398,dracula,10372.76847524732
REC,3,2822398,dracula,34269.39268211147
HLL,4,2822398,dracula,13299.25367255595
REC,4,2822398,dracula,21739.20778583289
HLL,5,2822398,dracula,12228.726328888888
REC,5,2822398,dracula,10411.973213836556
HLL,6,2822398,dracula,11788.215441560855
REC,6,2822398,dracula,12851.77317932215
HLL,7,2822398,dracula,9675.54636847536
REC,7,2822398,dracula,11770.702777235154
HLL,8,2822398,dracula,10537.74785440255
REC,8,2822398,dracula,11590.736713800197
HLL,9,2822398,dracula,9985.150177783069
REC,9,2822398,dracula,10495.670474918226
HLL,10,2822398,dracula,9401.434518744098
REC,10,2822398,dracula,9770.316540446494
HLL,11,2822398,dracula,9406.779381018849
REC,11,2822398,dracula,9414.621820178776
HLL,12,2822398,dracula,9309.228452590927
REC,12,2822398,dracula,9307.757285672991
HLL,13,2822398,dracula,9338.746884293809
REC,13,2822398,dracula,9417.500752762948
HLL,14,2822398,dracula,9458.79744084976
REC,14,2822398,dracula,10713.903163643017
HLL,15,2822398,dracula,9428.09951056076
REC,15,2822398,dracula,16071.696938099067
HLL,16,2822398,dracula,9431.20134607483
REC,16,2822398,dracula,27837.932418028387
HLL,2,9065200,dracula,7264.132739784575
REC,2,9065200,dracula,3230.1742677852644
HLL,3,9065200,dracula,13197.037119497829
REC,3,9065200,dracula,5855.406905390622
HLL,4,9065200,dracula,7618.803217273955
REC,4,9065200,dracula,8240.39388445736
HLL,5,9065200,dracula,9061.386712127081
REC,5,9065200,dracula,11072.952958855478
HLL,6,9065200,dracula,10520.770497733554
REC,6,9065200,dracula,10343.97596835117
HLL,7,9065200,dracula,10259.636165679936
REC,7,9065200,dracula,8357.545279458174
HLL,8,9065200,dracula,9338.564104363031
REC,8,9065200,dracula,9137.30963279764
HLL,9,9065200,dracula,8786.645232147199
REC,9,9065200,dracula,9137.730491582246
HLL,10,9065200,dracula,9245.010229659902
REC,10,9065200,dracula,8818.473577772409
HLL,11,9065200,dracula,9326.132054271458
REC,11,9065200,dracula,9223.540683494684
HLL,12,9065200,dracula,9309.228452590927
REC,12,9065200,dracula,9394.509028240791
HLL,13,9065200,dracula,9338.746884293809
REC,13,9065200,dracula,9443.979835405731
HLL,14,9065200,dracula,9458.79744084976
REC,14,9065200,dracula,10713.903163643017
HLL,15,9065200,dracula,9428.09951056076
REC,15,9065200,dracula,16071.696938099067
HLL,16,9065200,dracula,9431.20134607483
REC,16,9065200,dracula,27837.932418028387
HLL,2,368790,dracula,10269.980770040262
REC,2,368790,dracula,7887.609052210118
HLL,3,368790,dracula,8945.642611203226
REC,3,368790,dracula,15025.278145243139
HLL,4,368790,dracula,10208.920766726944
REC,4,368790,dracula,4493.809435199538
HLL,5,368790,dracula,10181.73230474532
REC,5,368790,dracula,8394.12216468124
HLL,6,368790,dracula,9757.03569691377
REC,6,368790,dracula,9425.03808542281
HLL,7,368790,dracula,10333.071120341046
REC,7,368790,dracula,8963.960188696386
HLL,8,368790,dracula,9790.593593086222
REC,8,368790,dracula,9137.30963279764
HLL,9,368790,dracula,9658.18486601203
REC,9,368790,dracula,10054.61581861159
HLL,10,368790,dracula,9268.635734300346
REC,10,368790,dracula,9479.078010452537
HLL,11,368790,dracula,9386.2173106595
REC,11,368790,dracula,9286.799594961516
HLL,12,368790,dracula,9309.228452590927
REC,12,368790,dracula,9447.40893998092
HLL,13,368790,dracula,9338.746884293809
REC,13,368790,dracula,9417.500752762948
HLL,14,368790,dracula,9458.79744084976
REC,14,368790,dracula,10713.903163643017
HLL,15,368790,dracula,9428.09951056076
REC,15,368790,dracula,16071.696938099067
HLL,16,368790,dracula,9431.20134607483
REC,16,368790,dracula,27837.932418028387
HLL,2,8622920,dracula,6768.850962071991
REC,2,8622920,dracula,7887.609052210118
HLL,3,8622920,dracula,7089.897601432344
REC,3,8622920,dracula,8337.516863339382
HLL,4,8622920,dracula,9105.698683870969
REC,4,8622920,dracula,8755.481002235945
HLL,5,8622920,dracula,10239.684371278458
REC,5,8622920,dracula,8394.12216468124
HLL,6,8622920,dracula,9167.665621579961
REC,6,8622920,dracula,11529.8989097449
HLL,7,8622920,dracula,10739.677873510302
REC,7,8622920,dracula,10311.968637415837
HLL,8,8622920,dracula,9890.980639764248
REC,8,8622920,dracula,8618.230576461085
HLL,9,8622920,dracula,9442.005937222884
REC,9,8622920,dracula,9335.999065114855
HLL,10,8622920,dracula,9403.593137073993
REC,10,8622920,dracula,9098.294966525991
HLL,11,8622920,dracula,9189.762761600325
REC,11,8622920,dracula,9460.697686407704
HLL,12,8622920,dracula,9309.228452590927
REC,12,8622920,dracula,9344.18627615867
HLL,13,8622920,dracula,9338.746884293809
REC,13,8622920,dracula,9422.10047223175
HLL,14,8622920,dracula,9458.79744084976
REC,14,8622920,dracula,10713.903163643017
HLL,15,8622920,dracula,9428.09951056076
REC,15,8622920,dracula,16071.696938099067
HLL,16,8622920,dracula,9431.20134607483
REC,16,8622920,dracula,27837.932418028387
HLL,2,9058560,dracula,9927.648077705586
REC,2,9058560,dracula,2066.951531382569
HLL,3,9058560,dracula,8886.004993795204
REC,3,9058560,dracula,2887.790913397196
HLL,4,9058560,dracula,8961.163784126984
REC,4,9058560,dracula,5727.316937825021
HLL,5,9058560,dracula,9171.544746666666
REC,5,9058560,dracula,7421.858368266347
HLL,6,9058560,dracula,8627.413341069809
REC,6,9058560,dracula,9721.90305442172
HLL,7,9058560,dracula,9276.001788618636
REC,7,9058560,dracula,9995.88587992994
HLL,8,9058560,dracula,9003.599439696674
REC,8,9058560,dracula,10351.540204204784
HLL,9,9058560,dracula,9528.468581322122
REC,9,9058560,dracula,9918.204489038859
HLL,10,9058560,dracula,9145.77400479264
REC,10,9058560,dracula,9972.673941891695
HLL,11,9058560,dracula,9229.28098334634
REC,11,9058560,dracula,9479.191104175063
HLL,12,9058560,dracula,9309.228452590927
REC,12,9058560,dracula,9417.472499837015
HLL,13,9058560,dracula,9338.746884293809
REC,13,9058560,dracula,9426.702438068607
HLL,14,9058560,dracula,9458.79744084976
REC,14,9058560,dracula,10713.903163643017
HLL,15,9058560,dracula,9428.09951056076
REC,15,9058560,dracula,16071.696938099067
HLL,16,9058560,dracula,9431.20134607483
REC,16,9058560,dracula,27837.932418028387
HLL,2,6315655,dracula,6768.850962071991
REC,2,6315655,dracula,846.0329472543003
HLL,3,6315655,dracula,10097.73294749455
REC,3,6315655,dracula,2566.8141452419522
HLL,4,6315655,dracula,13190.498093457945
REC,4,6315655,dracula,4493.809435199538
HLL,5,6315655,dracula,13080.223212527962
REC,5,6315655,dracula,6562.195302522894
HLL,6,6315655,dracula,11667.529322216773
REC,6,6315655,dracula,8325.493146081282
HLL,7,6315655,dracula,9449.943942445967
REC,7,6315655,dracula,8164.663470538243
HLL,8,6315655,dracula,10508.779457759605
REC,8,6315655,dracula,8192.273354641342
HLL,9,6315655,dracula,10752.328345506283
REC,9,6315655,dracula,8159.869439984603
HLL,10,6315655,dracula,9688.418919857582
REC,10,6315655,dracula,8931.097956436583
HLL,11,6315655,dracula,9313.845596986726
REC,11,6315655,dracula,9084.99642446139
HLL,12,6315655,dracula,9309.228452590927
REC,12,6315655,dracula,9355.59954577484
HLL,13,6315655,dracula,9338.746884293809
REC,13,6315655,dracula,9431.306651370574
HLL,14,6315655,dracula,9458.79744084976
REC,14,6315655,dracula,10713.903163643017
HLL,15,6315655,dracula,9428.09951056076
REC,15,6315655,dracula,16071.696938099067
HLL,16,6315655,dracula,9431.20134607483
REC,16,6315655,dracula,27837.932418028387
HLL,2,7886155,dracula,11913.177693246704
REC,2,7886155,dracula,3230.1742677852644
HLL,3,7886155,dracula,6631.347010294929
REC,3,7886155,dracula,13355.691684660569
HLL,4,7886155,dracula,10208.920766726944
REC,4,7886155,dracula,17057.77871975125
HLL,5,7886155,dracula,10253.15173345024
REC,5,7886155,dracula,12523.445883673521
HLL,6,7886155,dracula,9522.702807165015
REC,6,7886155,dracula,12851.77317932215
HLL,7,7886155,dracula,10432.446468125576
REC,7,7886155,dracula,10974.431971678538
HLL,8,7886155,dracula,9436.140145046063
REC,8,7886155,dracula,10072.834684227606
HLL,9,7886155,dracula,9429.607426477776
REC,9,7886155,dracula,10434.406016297262
HLL,10,7886155,dracula,9299.167440517915
REC,10,7886155,dracula,9732.240340052202
HLL,11,7886155,dracula,9210.047897399045
REC,11,7886155,dracula,9469.939881399105
HLL,12,7886155,dracula,9309.228452590927
REC,12,7886155,dracula,9482.069242294914
HLL,13,7886155,dracula,9338.746884293809
REC,13,7886155,dracula,9409.456645717828
HLL,14,7886155,dracula,9458.79744084976
REC,14,7886155,dracula,10713.903163643017
HLL,15,7886155,dracula,9428.09951056076
REC,15,7886155,dracula,16071.696938099067
HLL,16,7886155,dracula,9431.20134607483
REC,16,7886155,dracula,27837.932418028387
HLL,2,6382731,dracula,5318.382898770849
REC,2,6382731,dracula,432.6808689942018
HLL,3,6382731,dracula,8769.083875455794
REC,3,6382731,dracula,2027.8901888331475
HLL,4,6382731,dracula,8502.309012048194
REC,4,6382731,dracula,5073.218463955728
HLL,5,6382731,dracula,8623.686985250737
REC,5,6382731,dracula,4535.780725206839
HLL,6,6382731,dracula,9418.088791765636
REC,6,6382731,dracula,4690.664740654693
HLL,7,6382731,dracula,8697.407185297026
REC,7,6382731,dracula,6074.2105325914745
HLL,8,6382731,dracula,8962.479947066628
REC,8,6382731,dracula,7878.99359348715
HLL,9,6382731,dracula,8824.127795655344
REC,9,6382731,dracula,8668.737698271852
HLL,10,6382731,dracula,9119.839547200007
REC,10,6382731,dracula,9332.174183696192
HLL,11,6382731,dracula,9334.099816797203
REC,11,6382731,dracula,9666.125037939477
HLL,12,6382731,dracula,9309.228452590927
REC,12,6382731,dracula,9495.968938290353
