Predictor,b,Seed,Dataset,Result
MinCount,5,58201,midsummer-nights-dream,2530.1868089275486
REC,5,58201,midsummer-nights-dream,2037.3783063081505
AdaptiveSampling,6,58201,midsummer-nights-dream,2944.0
PCSA,6,58201,midsummer-nights-dream,3047.0
LogLog,6,58201,midsummer-nights-dream,2787.9612158367026
HLL,6,58201,midsummer-nights-dream,3212.349730784594
KMV,6,58201,midsummer-nights-dream,2983.5350486911425
MinCount,6,58201,midsummer-nights-dream,2660.9871855062606
REC,6,58201,midsummer-nights-dream,3134.155032153681
AdaptiveSampling,7,58201,midsummer-nights-dream,3168.0
PCSA,7,58201,midsummer-nights-dream,3182.0
LogLog,7,58201,midsummer-nights-dream,2883.609612265873
HLL,7,58201,midsummer-nights-dream,2982.1717824449843
KMV,7,58201,midsummer-nights-dream,3207.0497942360844
MinCount,7,58201,midsummer-nights-dream,2891.0074579937072
REC,7,58201,midsummer-nights-dream,3335.7318173859935
AdaptiveSampling,8,58201,midsummer-nights-dream,3216.0
PCSA,8,58201,midsummer-nights-dream,3114.0
LogLog,8,58201,midsummer-nights-dream,3004.9434510079154
HLL,8,58201,midsummer-nights-dream,3050.937316555374
KMV,8,58201,midsummer-nights-dream,3185.095917274011
MinCount,8,58201,midsummer-nights-dream,2973.970024054685
REC,8,58201,midsummer-nights-dream,3263.9170510947
AdaptiveSampling,9,58201,midsummer-nights-dream,3192.0
PCSA,9,58201,midsummer-nights-dream,3135.0
LogLog,9,58201,midsummer-nights-dream,3026.2494326456003
HLL,9,58201,midsummer-nights-dream,3031.2990817387636
KMV,9,58201,midsummer-nights-dream,3135.2172758150655
MinCount,9,58201,midsummer-nights-dream,3122.4683811733134
REC,9,58201,midsummer-nights-dream,3235.434853458829
AdaptiveSampling,2,58201,quijote,16384.0
PCSA,2,58201,quijote,12594.0
LogLog,2,58201,quijote,28918.2341938011
HLL,2,58201,quijote,42946.979184269985
KMV,2,58201,quijote,26465.583978802722
MinCount,2,58201,quijote,27935.89738764307
REC,2,58201,quijote,73467.39692639298
AdaptiveSampling,3,58201,quijote,49152.0
PCSA,3,58201,quijote,12594.0
LogLog,3,58201,quijote,32891.943496348445
HLL,3,58201,quijote,27051.475451089023
KMV,3,58201,quijote,44564.631543372474
MinCount,3,58201,quijote,37076.171761467616
REC,3,58201,quijote,34269.39268211147
AdaptiveSampling,4,58201,quijote,24576.0
PCSA,4,58201,quijote,15640.0
LogLog,4,58201,quijote,24643.678857138304
HLL,4,58201,quijote,20420.9367892676
KMV,4,58201,quijote,19550.30450457012
MinCount,4,58201,quijote,35895.65105762737
REC,4,58201,quijote,44998.83851510275
AdaptiveSampling,5,58201,quijote,19456.0
PCSA,5,58201,quijote,20727.0
LogLog,5,58201,quijote,23229.88322836941
HLL,5,58201,quijote,23663.68640519716
KMV,5,58201,quijote,17394.547072828635
MinCount,5,58201,quijote,27328.976545896487
REC,5,58201,quijote,25416.31296184496
AdaptiveSampling,6,58201,quijote,19456.0
PCSA,6,58201,quijote,21645.0
LogLog,6,58201,quijote,22792.076936174326
HLL,6,58201,quijote,22363.05584931495
KMV,6,58201,quijote,19736.579530519884
MinCount,6,58201,quijote,25830.14792157297
REC,6,58201,quijote,25033.118156210807
AdaptiveSampling,7,58201,quijote,20480.0
PCSA,7,58201,quijote,20283.0
LogLog,7,58201,quijote,22090.832199677934
HLL,7,58201,quijote,20436.30004959292
KMV,7,58201,quijote,20794.706312952105
MinCount,7,58201,quijote,25247.68561352577
REC,7,58201,quijote,25632.82134879856
AdaptiveSampling,8,58201,quijote,21376.0
PCSA,8,58201,quijote,22481.0
LogLog,8,58201,quijote,21747.93613634727
HLL,8,58201,quijote,20771.639888912938
KMV,8,58201,quijote,23272.907224472423
MinCount,8,58201,quijote,23889.415077485966
REC,8,58201,quijote,24123.716362325027
AdaptiveSampling,9,58201,quijote,22656.0
PCSA,9,58201,quijote,23508.0
LogLog,9,58201,quijote,21461.853612951905
HLL,9,58201,quijote,22136.980247722167
KMV,9,58201,quijote,21976.235914089735
MinCount,9,58201,quijote,23094.932431393507
REC,9,58201,quijote,25256.096565139076
AdaptiveSampling,2,58201,valley-fear,6144.0
PCSA,2,58201,valley-fear,4452.0
LogLog,2,58201,valley-fear,3039.654933629342
HLL,2,58201,valley-fear,4361.80257340242
KMV,2,58201,valley-fear,3909.790386302976
MinCount,2,58201,valley-fear,4595.863045448563
REC,2,58201,valley-fear,4037.9678347315803
AdaptiveSampling,3,58201,valley-fear,7168.0
PCSA,3,58201,valley-fear,5774.0
LogLog,3,58201,valley-fear,3457.3396721008917
HLL,3,58201,valley-fear,3904.7516648149335
KMV,3,58201,valley-fear,5922.819561745446
MinCount,3,58201,valley-fear,6546.695852544597
REC,3,58201,valley-fear,2566.8141452419522
AdaptiveSampling,4,58201,valley-fear,7168.0
PCSA,4,58201,valley-fear,6867.0
LogLog,4,58201,valley-fear,4750.718538919436
HLL,4,58201,valley-fear,4801.35120938137
KMV,4,58201,valley-fear,6834.828902534015
MinCount,4,58201,valley-fear,7560.746609608658
REC,4,58201,valley-fear,3746.3518108237954
AdaptiveSampling,5,58201,valley-fear,6656.0
PCSA,5,58201,valley-fear,6867.0
LogLog,5,58201,valley-fear,5807.4708070923525
HLL,5,58201,valley-fear,6129.862162352566
KMV,5,58201,valley-fear,6254.699101373122
MinCount,5,58201,valley-fear,5013.519649234331
REC,5,58201,valley-fear,4974.533719536076
AdaptiveSampling,6,58201,valley-fear,6400.0
PCSA,6,58201,valley-fear,5774.0
LogLog,6,58201,valley-fear,6015.086530623822
HLL,6,58201,valley-fear,6298.85833924094
KMV,6,58201,valley-fear,6372.409665232871
MinCount,6,58201,valley-fear,5237.258301026161
REC,6,58201,valley-fear,7129.636572603579
AdaptiveSampling,7,58201,valley-fear,6016.0
PCSA,7,58201,valley-fear,5411.0
LogLog,7,58201,valley-fear,5990.030560085929
HLL,7,58201,valley-fear,6093.82214170807
KMV,7,58201,valley-fear,5835.52804441559
MinCount,7,58201,valley-fear,5894.265629434862
REC,7,58201,valley-fear,6266.297280456034
AdaptiveSampling,8,58201,valley-fear,5952.0
PCSA,8,58201,valley-fear,5559.0
LogLog,8,58201,valley-fear,6174.833952138081
HLL,8,58201,valley-fear,6244.348534806814
KMV,8,58201,valley-fear,5799.764843448051
MinCount,8,58201,valley-fear,5919.527157612126
REC,8,58201,valley-fear,5790.170893655349
AdaptiveSampling,9,58201,valley-fear,5584.0
PCSA,9,58201,valley-fear,5782.0
LogLog,9,58201,valley-fear,5803.74458105506
HLL,9,58201,valley-fear,5733.104733638119
KMV,9,58201,valley-fear,5750.063365305984
MinCount,9,58201,valley-fear,6406.48526170676
REC,9,58201,valley-fear,5959.797442383825
AdaptiveSampling,2,58201,war-peace,16384.0
PCSA,2,58201,war-peace,21181.0
LogLog,2,58201,war-peace,8597.442464145812
HLL,2,58201,war-peace,12688.880213534314
KMV,2,58201,war-peace,13082.353854729432
MinCount,2,58201,war-peace,8446.584786067388
REC,2,58201,war-peace,7887.609052210118
AdaptiveSampling,3,58201,war-peace,16384.0
PCSA,3,58201,war-peace,25189.0
LogLog,3,58201,war-peace,10663.893338852671
HLL,3,58201,war-peace,10754.070158834571
KMV,3,58201,war-peace,15429.914128653567
MinCount,3,58201,war-peace,9596.92636565318
REC,3,58201,war-peace,8337.516863339382
AdaptiveSampling,4,58201,war-peace,18432.0
PCSA,4,58201,war-peace,25189.0
LogLog,4,58201,war-peace,12867.37386653515
HLL,4,58201,war-peace,13010.112954452743
KMV,4,58201,war-peace,18672.185069499894
MinCount,4,58201,war-peace,12649.181854308588
REC,4,58201,war-peace,9884.246131430422
AdaptiveSampling,5,58201,war-peace,18432.0
PCSA,5,58201,war-peace,21181.0
LogLog,5,58201,war-peace,16074.032478303156
HLL,5,58201,war-peace,17587.634595140895
KMV,5,58201,war-peace,17703.836497718476
MinCount,5,58201,war-peace,14313.924199107025
REC,5,58201,war-peace,25416.31296184496
AdaptiveSampling,6,58201,war-peace,17920.0
PCSA,6,58201,war-peace,19848.0
LogLog,6,58201,war-peace,17385.775212727396
HLL,6,58201,war-peace,17647.079574083997
KMV,6,58201,war-peace,19487.72146789966
MinCount,6,58201,war-peace,14593.99254019817
REC,6,58201,war-peace,18358.66043149785
AdaptiveSampling,7,58201,war-peace,18944.0
PCSA,7,58201,war-peace,19110.0
LogLog,7,58201,war-peace,17596.917967767964
HLL,7,58201,war-peace,16921.13757300942
KMV,7,58201,war-peace,18135.217596074348
MinCount,7,58201,war-peace,15702.20784548402
REC,7,58201,war-peace,17101.785123918195
AdaptiveSampling,8,58201,war-peace,17792.0
PCSA,8,58201,war-peace,16421.0
LogLog,8,58201,war-peace,16634.283746369416
HLL,8,58201,war-peace,16126.392071950959
KMV,8,58201,war-peace,16955.467100995796
MinCount,8,58201,war-peace,16154.225854796221
REC,8,58201,war-peace,18723.358375140815
AdaptiveSampling,9,58201,war-peace,17088.0
PCSA,9,58201,war-peace,16781.0
LogLog,9,58201,war-peace,17423.004545363536
HLL,9,58201,war-peace,17313.96794779261
KMV,9,58201,war-peace,17433.799744200594
MinCount,9,58201,war-peace,17636.458526936178
REC,9,58201,war-peace,18090.614178771444
AdaptiveSampling,2,27433,crusoe,2048.0
PCSA,2,27433,crusoe,7488.0
LogLog,2,27433,crusoe,2556.0349372971814
HLL,2,27433,crusoe,3877.1578430243735
KMV,2,27433,crusoe,5463.656080054514
MinCount,2,27433,crusoe,3372.00554284992
REC,2,27433,crusoe,1653.3612251060554
AdaptiveSampling,3,27433,crusoe,7168.0
PCSA,3,27433,crusoe,10590.0
LogLog,3,27433,crusoe,4111.492937043556
HLL,3,27433,crusoe,5655.157583525076
KMV,3,27433,crusoe,6231.690282323732
MinCount,3,27433,crusoe,3620.2163707755944
REC,3,27433,crusoe,2887.790913397196
AdaptiveSampling,4,27433,crusoe,5632.0
PCSA,4,27433,crusoe,7820.0
LogLog,4,27433,crusoe,5899.716930519429
HLL,4,27433,crusoe,8112.627905506452
KMV,4,27433,crusoe,5945.072504598526
MinCount,4,27433,crusoe,4722.1922104088535
REC,4,27433,crusoe,4774.735024899509
AdaptiveSampling,5,27433,crusoe,6400.0
PCSA,5,27433,crusoe,6720.0
LogLog,5,27433,crusoe,5807.4708070923525
HLL,5,27433,crusoe,6721.710922855572
KMV,5,27433,crusoe,6133.01849740202
MinCount,5,27433,crusoe,5571.65834797032
REC,5,27433,crusoe,6363.310596385837
AdaptiveSampling,6,27433,crusoe,6272.0
PCSA,6,27433,crusoe,7093.0
LogLog,6,27433,crusoe,5950.292097878846
HLL,6,27433,crusoe,6477.160262834042
KMV,6,27433,crusoe,6421.673771409599
MinCount,6,27433,crusoe,5792.764912402242
REC,6,27433,crusoe,7585.855856706605
AdaptiveSampling,7,27433,crusoe,6784.0
PCSA,7,27433,crusoe,6263.0
LogLog,7,27433,crusoe,6323.3468789870985
HLL,7,27433,crusoe,6714.370822525453
KMV,7,27433,crusoe,6875.667767180212
MinCount,7,27433,crusoe,5946.526225457985
REC,7,27433,crusoe,6315.260540459597
AdaptiveSampling,8,27433,crusoe,6304.0
PCSA,8,27433,crusoe,6195.0
LogLog,8,27433,crusoe,6448.217207060451
HLL,8,27433,crusoe,6370.188589193552
KMV,8,27433,crusoe,6438.542672850019
MinCount,8,27433,crusoe,6279.9058505515695
REC,8,27433,crusoe,7036.595185226356
AdaptiveSampling,9,27433,crusoe,6352.0
PCSA,9,27433,crusoe,6071.0
LogLog,9,27433,crusoe,6218.6154411893585
HLL,9,27433,crusoe,6094.868149680419
KMV,9,27433,crusoe,6430.634420440822
MinCount,9,27433,crusoe,6463.575045647914
REC,9,27433,crusoe,7173.76625672084
AdaptiveSampling,2,27433,dracula,2048.0
PCSA,2,27433,dracula,10590.0
LogLog,2,27433,dracula,2556.0349372971814
HLL,2,27433,dracula,3877.1578430243735
KMV,2,27433,dracula,5551.91778014669
MinCount,2,27433,dracula,4960.831611884064
REC,2,27433,dracula,5047.709793414476
AdaptiveSampling,3,27433,dracula,2048.0
PCSA,3,27433,dracula,13734.0
LogLog,3,27433,dracula,5331.946669426336
HLL,3,27433,dracula,8631.55631169617
KMV,3,27433,dracula,7478.543908329492
MinCount,3,27433,dracula,5656.78599763115
REC,3,27433,dracula,3248.8897775718456
AdaptiveSampling,4,27433,dracula,9216.0
PCSA,4,27433,dracula,10141.0
LogLog,4,27433,dracula,8343.459697302744
HLL,4,27433,dracula,12832.70232325566
KMV,4,27433,dracula,10068.24413954966
MinCount,4,27433,dracula,6844.665384948825
REC,4,27433,dracula,10502.074014644822
AdaptiveSampling,5,27433,dracula,9728.0
PCSA,5,27433,dracula,8345.0
LogLog,5,27433,dracula,8576.624729694353
HLL,5,27433,dracula,9779.077764020649
KMV,5,27433,dracula,9233.223392517859
MinCount,5,27433,dracula,7994.191456294055
REC,5,27433,dracula,8656.469732327527
AdaptiveSampling,6,27433,dracula,9472.0
PCSA,6,27433,dracula,9299.0
LogLog,6,27433,dracula,9077.754620913809
HLL,6,27433,dracula,9874.309877864012
KMV,6,27433,dracula,8813.481700400445
MinCount,6,27433,dracula,8354.20414621273
REC,6,27433,dracula,8721.927781076707
AdaptiveSampling,7,27433,dracula,9088.0
PCSA,7,27433,dracula,9299.0
LogLog,7,27433,dracula,8894.26792057365
HLL,7,27433,dracula,9380.699044407753
KMV,7,27433,dracula,9279.516506944035
MinCount,7,27433,dracula,9318.612841775475
REC,7,27433,dracula,9689.490760707326
AdaptiveSampling,8,27433,dracula,9472.0
PCSA,8,27433,dracula,9299.0
LogLog,8,27433,dracula,9168.672343899174
HLL,8,27433,dracula,9228.89189710906
KMV,8,27433,dracula,9143.529400253456
MinCount,8,27433,dracula,9710.829519387396
REC,8,27433,dracula,9280.934538915028
AdaptiveSampling,9,27433,dracula,9760.0
PCSA,9,27433,dracula,9388.0
LogLog,9,27433,dracula,9760.696026514743
HLL,9,27433,dracula,10099.550688829373
KMV,9,27433,dracula,9449.66711872668
MinCount,9,27433,dracula,9533.563332442845
REC,9,27433,dracula,10074.255693257315
AdaptiveSampling,2,27433,iliad,8192.0
PCSA,2,27433,iliad,10590.0
LogLog,2,27433,iliad,5112.069874594363
HLL,2,27433,iliad,5583.107293955098
KMV,2,27433,iliad,6761.33937354415
MinCount,2,27433,iliad,9503.275382457196
REC,2,27433,iliad,1322.4889800848443
AdaptiveSampling,3,27433,iliad,7168.0
PCSA,3,27433,iliad,12594.0
LogLog,3,27433,iliad,5814.529073168185
HLL,3,27433,iliad,6762.868862772256
KMV,3,27433,iliad,7093.006280773359
MinCount,3,27433,iliad,5124.071315208203
REC,3,27433,iliad,4626.284468456788
AdaptiveSampling,4,27433,iliad,7168.0
PCSA,4,27433,iliad,10590.0
LogLog,4,27433,iliad,7989.724378513435
HLL,4,27433,iliad,8089.382553341677
KMV,4,27433,iliad,10510.920173011798
MinCount,4,27433,iliad,6403.793802332838
REC,4,27433,iliad,6869.903592659749
AdaptiveSampling,5,27433,iliad,10752.0
PCSA,5,27433,iliad,11802.0
LogLog,5,27433,iliad,8764.428356351043
HLL,5,27433,iliad,9770.90810841161
KMV,5,27433,iliad,9233.223392517859
MinCount,5,27433,iliad,6802.0454659752095
REC,5,27433,iliad,6562.195302522894
AdaptiveSampling,6,27433,iliad,9984.0
PCSA,6,27433,iliad,9401.0
LogLog,6,27433,iliad,10337.643791406685
HLL,6,27433,iliad,11383.442624086234
KMV,6,27433,iliad,9082.425816070154
MinCount,6,27433,iliad,8033.310105172635
REC,6,27433,iliad,9137.237159264338
AdaptiveSampling,7,27433,iliad,9216.0
PCSA,7,27433,iliad,9764.0
LogLog,7,27433,iliad,10019.585094219989
HLL,7,27433,iliad,10598.010048072963
KMV,7,27433,iliad,9818.628659648024
MinCount,7,27433,iliad,8225.011429771546
REC,7,27433,iliad,13228.255307902537
AdaptiveSampling,8,27433,iliad,10048.0
PCSA,8,27433,iliad,9249.0
LogLog,8,27433,iliad,10162.266803422346
HLL,8,27433,iliad,10716.1984858933
KMV,8,27433,iliad,9872.133839003884
MinCount,8,27433,iliad,8819.780989937388
REC,8,27433,iliad,10932.296805711952
AdaptiveSampling,9,27433,iliad,10112.0
PCSA,9,27433,iliad,9224.0
LogLog,9,27433,iliad,9813.695640730844
HLL,9,27433,iliad,9523.122360306465
KMV,9,27433,iliad,9507.429441400776
MinCount,9,27433,iliad,9053.648432440403
REC,9,27433,iliad,9726.535002086337
AdaptiveSampling,2,27433,mare-balena,4096.0
PCSA,2,27433,mare-balena,7488.0
LogLog,2,27433,mare-balena,1807.3896371125688
HLL,2,27433,mare-balena,2907.86838226828
KMV,2,27433,mare-balena,3127.7867525024303
MinCount,2,27433,mare-balena,1981.7703254511541
REC,2,27433,mare-balena,7887.609052210118
AdaptiveSampling,3,27433,mare-balena,4096.0
PCSA,3,27433,mare-balena,8166.0
LogLog,3,27433,mare-balena,3170.39445804843
HLL,3,27433,mare-balena,4823.516762418447
KMV,3,27433,mare-balena,3996.52507335105
MinCount,3,27433,mare-balena,3396.1680305475584
REC,3,27433,mare-balena,5855.406905390622
AdaptiveSampling,4,27433,mare-balena,4608.0
PCSA,4,27433,mare-balena,9299.0
LogLog,4,27433,mare-balena,3994.8621892567176
HLL,4,27433,mare-balena,5785.234653926732
KMV,4,27433,mare-balena,5139.73930214055
MinCount,4,27433,mare-balena,3814.5117411476604
REC,4,27433,mare-balena,5390.357117952962
AdaptiveSampling,5,27433,mare-balena,6144.0
PCSA,5,27433,mare-balena,8528.0
LogLog,5,27433,mare-balena,4883.481383374556
HLL,5,27433,mare-balena,5895.048894036641
KMV,5,27433,mare-balena,6365.250719308209
MinCount,5,27433,mare-balena,4522.463551882864
REC,5,27433,mare-balena,4535.780725206839
AdaptiveSampling,6,27433,mare-balena,6272.0
PCSA,6,27433,mare-balena,5529.0
LogLog,6,27433,mare-balena,5515.858668808003
HLL,6,27433,mare-balena,6397.06634560545
KMV,6,27433,mare-balena,6531.655473472891
MinCount,6,27433,mare-balena,4795.430698706582
REC,6,27433,mare-balena,4273.907033592177
AdaptiveSampling,7,27433,mare-balena,6976.0
PCSA,7,27433,mare-balena,5837.0
LogLog,7,27433,mare-balena,6121.195149702832
HLL,7,27433,mare-balena,6611.713086809155
KMV,7,27433,mare-balena,6853.3654046782485
MinCount,7,27433,mare-balena,5380.794352339009
REC,7,27433,mare-balena,4346.4288665351
AdaptiveSampling,8,27433,mare-balena,6240.0
PCSA,8,27433,mare-balena,5485.0
LogLog,8,27433,mare-balena,5786.336969551291
HLL,8,27433,mare-balena,5714.85591008594
KMV,8,27433,mare-balena,6038.8079283357465
MinCount,8,27433,mare-balena,5369.781470624175
REC,8,27433,mare-balena,4973.314249496436
AdaptiveSampling,9,27433,mare-balena,5776.0
PCSA,9,27433,mare-balena,5643.0
LogLog,9,27433,mare-balena,5946.910150408399
HLL,9,27433,mare-balena,5771.936812329533
KMV,9,27433,mare-balena,5708.371732428462
MinCount,9,27433,mare-balena,5578.516228353373
REC,9,27433,mare-balena,5577.181274092248
AdaptiveSampling,2,27433,midsummer-nights-dream,4096.0
PCSA,2,27433,midsummer-nights-dream,5295.0
LogLog,2,27433,midsummer-nights-dream,2556.0349372971814
HLL,2,27433,midsummer-nights-dream,3877.1578430243735
KMV,2,27433,midsummer-nights-dream,3405.410504549039
MinCount,2,27433,midsummer-nights-dream,3711.214314537673
REC,2,27433,midsummer-nights-dream,1653.3612251060554
AdaptiveSampling,3,27433,midsummer-nights-dream,3072.0
PCSA,3,27433,midsummer-nights-dream,2647.0
LogLog,3,27433,midsummer-nights-dream,2907.2645365840926
HLL,3,27433,midsummer-nights-dream,2779.6537274953766
KMV,3,27433,midsummer-nights-dream,3252.502934144563
MinCount,3,27433,midsummer-nights-dream,5185.362122991207
REC,3,27433,midsummer-nights-dream,2281.5014624372907
AdaptiveSampling,4,27433,midsummer-nights-dream,3328.0
PCSA,4,27433,midsummer-nights-dream,3015.0
LogLog,4,27433,midsummer-nights-dream,3359.26529437858
HLL,4,27433,midsummer-nights-dream,3546.726772759102
KMV,4,27433,midsummer-nights-dream,2914.816862822403
MinCount,4,27433,midsummer-nights-dream,4304.124751821976
REC,4,27433,midsummer-nights-dream,5727.316937825021
AdaptiveSampling,5,27433,midsummer-nights-dream,2432.0
PCSA,5,27433,midsummer-nights-dream,3148.0
LogLog,5,27433,midsummer-nights-dream,2662.737105448391
HLL,5,27433,midsummer-nights-dream,2455.0329567104736
KMV,5,27433,midsummer-nights-dream,2710.574228687196
MinCount,5,27433,midsummer-nights-dream,3409.293541372026
REC,5,27433,midsummer-nights-dream,2606.3328783488937
AdaptiveSampling,6,27433,midsummer-nights-dream,3136.0
PCSA,6,27433,midsummer-nights-dream,3182.0
LogLog,6,27433,midsummer-nights-dream,2669.760806745611
HLL,6,27433,midsummer-nights-dream,2801.6348958855983
KMV,6,27433,midsummer-nights-dream,2893.8680209026165
MinCount,6,27433,midsummer-nights-dream,3070.06842370446
REC,6,27433,midsummer-nights-dream,2445.385527474853
AdaptiveSampling,7,27433,midsummer-nights-dream,3296.0
PCSA,7,27433,midsummer-nights-dream,3252.0
LogLog,7,27433,midsummer-nights-dream,3044.0685834626247
HLL,7,27433,midsummer-nights-dream,3298.8136217603237
KMV,7,27433,midsummer-nights-dream,3352.52236438593
MinCount,7,27433,midsummer-nights-dream,3093.480089897143
REC,7,27433,midsummer-nights-dream,3183.5117720893168
AdaptiveSampling,8,27433,midsummer-nights-dream,3424.0
PCSA,8,27433,midsummer-nights-dream,3165.0
LogLog,8,27433,midsummer-nights-dream,3321.578686692599
HLL,8,27433,midsummer-nights-dream,3366.7866530407996
KMV,8,27433,midsummer-nights-dream,3492.9170192525976
MinCount,8,27433,midsummer-nights-dream,2966.280639263513
REC,8,27433,midsummer-nights-dream,3328.185098900829
AdaptiveSampling,9,27433,midsummer-nights-dream,3368.0
PCSA,9,27433,midsummer-nights-dream,3081.0
LogLog,9,27433,midsummer-nights-dream,3441.5960611909995
HLL,9,27433,midsummer-nights-dream,3560.231763354398
KMV,9,27433,midsummer-nights-dream,3320.9391057381736
MinCount,9,27433,midsummer-nights-dream,3142.639915634401
REC,9,27433,midsummer-nights-dream,3148.2215277965697
AdaptiveSampling,2,27433,quijote,16384.0
PCSA,2,27433,quijote,17811.0
LogLog,2,27433,quijote,14459.11709690055
HLL,2,27433,quijote,16918.506951379084
KMV,2,27433,quijote,15066.30732694662
MinCount,2,27433,quijote,8046.626378896883
REC,2,27433,quijote,4037.9678347315803
AdaptiveSampling,3,27433,quijote,12288.0
PCSA,3,27433,quijote,19423.0
LogLog,3,27433,quijote,13829.358688403567
HLL,3,27433,quijote,14824.81987997534
KMV,3,27433,quijote,12702.633612949729
MinCount,3,27433,quijote,11406.096578296725
REC,3,27433,quijote,5204.695027013887
AdaptiveSampling,4,27433,quijote,12288.0
PCSA,4,27433,quijote,27468.0
LogLog,4,27433,quijote,14031.970700551437
HLL,4,27433,quijote,13688.215811472704
KMV,4,27433,quijote,17603.965134456517
MinCount,4,27433,quijote,17034.535073297313
REC,4,27433,quijote,14221.014580928379
AdaptiveSampling,5,27433,quijote,19456.0
PCSA,5,27433,quijote,22603.0
LogLog,5,27433,quijote,15392.546235278527
HLL,5,27433,quijote,17449.87244426512
KMV,5,27433,quijote,18835.345358225124
MinCount,5,27433,quijote,16336.601231748253
REC,5,27433,quijote,30570.264725431134
AdaptiveSampling,6,27433,quijote,22528.0
PCSA,6,27433,quijote,24917.0
LogLog,6,27433,quijote,20675.28758281337
HLL,6,27433,quijote,24811.246506609954
KMV,6,27433,quijote,25061.120633187926
MinCount,6,27433,quijote,21793.834215142546
REC,6,27433,quijote,24268.762832624725
AdaptiveSampling,7,27433,quijote,26112.0
PCSA,7,27433,quijote,25189.0
LogLog,7,27433,quijote,23068.876898126982
HLL,7,27433,quijote,25376.394917024663
KMV,7,27433,quijote,25886.37399084539
MinCount,7,27433,quijote,23817.658591995445
REC,7,27433,quijote,19520.915582217043
AdaptiveSampling,8,27433,quijote,25728.0
PCSA,8,27433,quijote,23476.0
LogLog,8,27433,quijote,25103.869308516176
HLL,8,27433,quijote,26178.481060516373
KMV,8,27433,quijote,24146.38067486432
MinCount,8,27433,quijote,22033.888064642484
REC,8,27433,quijote,23201.27852182255
AdaptiveSampling,9,27433,quijote,23104.0
PCSA,9,27433,quijote,24153.0
LogLog,9,27433,quijote,24046.67102463983
HLL,9,27433,quijote,23684.46640373459
KMV,9,27433,quijote,22429.28003599267
MinCount,9,27433,quijote,22332.381349939285
REC,9,27433,quijote,24962.127784535445
AdaptiveSampling,2,27433,valley-fear,4096.0
PCSA,2,27433,valley-fear,7488.0
LogLog,2,27433,valley-fear,1807.3896371125688
HLL,2,27433,valley-fear,2326.294705814624
KMV,2,27433,valley-fear,3205.090246426925
MinCount,2,27433,valley-fear,3966.7125747747177
REC,2,27433,valley-fear,2066.951531382569
AdaptiveSampling,3,27433,valley-fear,4096.0
PCSA,3,27433,valley-fear,8166.0
LogLog,3,27433,valley-fear,3170.39445804843
HLL,3,27433,valley-fear,4432.420808708844
KMV,3,27433,valley-fear,5061.261864258836
MinCount,3,27433,valley-fear,3970.8343295604946
REC,3,27433,valley-fear,3248.8897775718456
AdaptiveSampling,4,27433,valley-fear,5120.0
PCSA,4,27433,valley-fear,6576.0
LogLog,4,27433,valley-fear,4549.303658544786
HLL,4,27433,valley-fear,5833.046510570754
KMV,4,27433,valley-fear,5139.73930214055
MinCount,4,27433,valley-fear,4538.168022891278
REC,4,27433,valley-fear,6465.732793091528
AdaptiveSampling,5,27433,valley-fear,6144.0
PCSA,5,27433,valley-fear,6867.0
LogLog,5,27433,valley-fear,4478.172173469209
HLL,5,27433,valley-fear,4998.1953016105535
KMV,5,27433,valley-fear,5374.474327279379
MinCount,5,27433,valley-fear,4978.737276713739
REC,5,27433,valley-fear,8656.469732327527
AdaptiveSampling,6,27433,valley-fear,5504.0
PCSA,6,27433,valley-fear,6162.0
LogLog,6,27433,valley-fear,5003.579294818826
HLL,6,27433,valley-fear,5500.944707732841
KMV,6,27433,valley-fear,6034.906252949618
MinCount,6,27433,valley-fear,5828.236043967831
REC,6,27433,valley-fear,10184.822491914998
AdaptiveSampling,7,27433,valley-fear,6144.0
PCSA,7,27433,valley-fear,6263.0
LogLog,7,27433,valley-fear,5736.072915823001
HLL,7,27433,valley-fear,6180.12578991045
KMV,7,27433,valley-fear,6206.7993715924085
MinCount,7,27433,valley-fear,6188.633918444583
REC,7,27433,valley-fear,8101.363753712365
AdaptiveSampling,8,27433,valley-fear,6624.0
PCSA,8,27433,valley-fear,5666.0
LogLog,8,27433,valley-fear,5961.26741234411
HLL,8,27433,valley-fear,6046.954508304313
KMV,8,27433,valley-fear,6284.495834220736
MinCount,8,27433,valley-fear,5941.137000128287
REC,8,27433,valley-fear,7119.389578817904
AdaptiveSampling,9,27433,valley-fear,6256.0
PCSA,9,27433,valley-fear,6030.0
LogLog,9,27433,valley-fear,6176.663683514435
HLL,9,27433,valley-fear,6163.200735727854
KMV,9,27433,valley-fear,6090.481285584209
MinCount,9,27433,valley-fear,5790.095103641366
REC,9,27433,valley-fear,6197.012485538533
AdaptiveSampling,2,27433,war-peace,12288.0
PCSA,2,27433,war-peace,21181.0
LogLog,2,27433,war-peace,8597.442464145812
HLL,2,27433,war-peace,12688.880213534314
KMV,2,27433,war-peace,10260.68950447301
MinCount,2,27433,war-peace,18195.33891883419
REC,2,27433,war-peace,58773.717541114376
AdaptiveSampling,3,27433,war-peace,14336.0
PCSA,3,27433,war-peace,23098.0
LogLog,3,27433,war-peace,11629.05814633637
HLL,3,27433,war-peace,14577.73954864242
KMV,3,27433,war-peace,13757.366560536077
MinCount,3,27433,war-peace,15400.133012266417
